lsat-ar	Qwen3-4B-Base-lr64-lsat50-simpl_simpl-oat_234	data/lsat-ar/dev.jsonl	evaluations/dev/4B-lr64-lsat50-simpl_s234.csv
lsat-ar	Qwen3-4B-Base-lr64-lsat50-simpl_simpl-oat_234	data/lsat-ar/test.jsonl	evaluations/test/4B-lr64-lsat50-simpl_s234.csv
lsat-ar	Qwen3-4B-Base-lr64-lsat50-simpl_simpl-oat_345	data/lsat-ar/dev.jsonl	evaluations/dev/4B-lr64-lsat50-simpl_s345.csv
lsat-ar	Qwen3-4B-Base-lr64-lsat50-simpl_simpl-oat_345	data/lsat-ar/test.jsonl	evaluations/test/4B-lr64-lsat50-simpl_s345.csv
race-c	Qwen3-4B-Base-lr64-race50-cot_cot-only_123	data/race-c/dev.jsonl	evaluations/dev/4B-lr64-race50-cot_s123.csv
race-c	Qwen3-4B-Base-lr64-race50-cot_cot-only_123	data/race-c/test.jsonl	evaluations/test/4B-lr64-race50-cot_s123.csv
race-c	Qwen3-4B-Base-lr64-race50-cot_cot-only_234	data/race-c/dev.jsonl	evaluations/dev/4B-lr64-race50-cot_s234.csv
race-c	Qwen3-4B-Base-lr64-race50-cot_cot-only_234	data/race-c/test.jsonl	evaluations/test/4B-lr64-race50-cot_s234.csv
race-c	Qwen3-4B-Base-lr64-race50-cot_cot-only_345	data/race-c/dev.jsonl	evaluations/dev/4B-lr64-race50-cot_s345.csv
race-c	Qwen3-4B-Base-lr64-race50-cot_cot-only_345	data/race-c/test.jsonl	evaluations/test/4B-lr64-race50-cot_s345.csv
race-c	Qwen3-4B-Base-lr64-race50-cotn16_cot-only_123	data/race-c/dev.jsonl	evaluations/dev/4B-lr64-race50-cotn16_s123.csv
race-c	Qwen3-4B-Base-lr64-race50-cotn16_cot-only_123	data/race-c/test.jsonl	evaluations/test/4B-lr64-race50-cotn16_s123.csv
race-c	Qwen3-4B-Base-lr64-race50-cotn16_cot-only_234	data/race-c/dev.jsonl	evaluations/dev/4B-lr64-race50-cotn16_s234.csv
race-c	Qwen3-4B-Base-lr64-race50-cotn16_cot-only_234	data/race-c/test.jsonl	evaluations/test/4B-lr64-race50-cotn16_s234.csv
race-c	Qwen3-4B-Base-lr64-race50-cotn16_cot-only_345	data/race-c/dev.jsonl	evaluations/dev/4B-lr64-race50-cotn16_s345.csv
race-c	Qwen3-4B-Base-lr64-race50-cotn16_cot-only_345	data/race-c/test.jsonl	evaluations/test/4B-lr64-race50-cotn16_s345.csv
race-c	Qwen3-4B-Base-lr64-race50-nbmarg_simpl-nb_123	data/race-c/dev.jsonl	evaluations/dev/4B-lr64-race50-nbmarg_s123.csv
race-c	Qwen3-4B-Base-lr64-race50-nbmarg_simpl-nb_123	data/race-c/test.jsonl	evaluations/test/4B-lr64-race50-nbmarg_s123.csv
race-c	Qwen3-4B-Base-lr64-race50-nbmarg_simpl-nb_234	data/race-c/dev.jsonl	evaluations/dev/4B-lr64-race50-nbmarg_s234.csv
race-c	Qwen3-4B-Base-lr64-race50-nbmarg_simpl-nb_234	data/race-c/test.jsonl	evaluations/test/4B-lr64-race50-nbmarg_s234.csv
race-c	Qwen3-4B-Base-lr64-race50-nbmarg_simpl-nb_345	data/race-c/dev.jsonl	evaluations/dev/4B-lr64-race50-nbmarg_s345.csv
race-c	Qwen3-4B-Base-lr64-race50-nbmarg_simpl-nb_345	data/race-c/test.jsonl	evaluations/test/4B-lr64-race50-nbmarg_s345.csv
lsat-ar	Qwen3-8B-Base-clip1lr32-lsat50-cot_cot-only_123	data/lsat-ar/dev.jsonl	evaluations/dev/8B-clip1lr32-lsat50-cot_s123.csv
lsat-ar	Qwen3-8B-Base-clip1lr32-lsat50-cot_cot-only_123	data/lsat-ar/test.jsonl	evaluations/test/8B-clip1lr32-lsat50-cot_s123.csv
lsat-ar	Qwen3-8B-Base-clip1lr32-lsat50-cot_cot-only_234	data/lsat-ar/dev.jsonl	evaluations/dev/8B-clip1lr32-lsat50-cot_s234.csv
lsat-ar	Qwen3-8B-Base-clip1lr32-lsat50-cot_cot-only_234	data/lsat-ar/test.jsonl	evaluations/test/8B-clip1lr32-lsat50-cot_s234.csv
lsat-ar	Qwen3-8B-Base-clip1lr32-lsat50-cot_cot-only_345	data/lsat-ar/dev.jsonl	evaluations/dev/8B-clip1lr32-lsat50-cot_s345.csv
lsat-ar	Qwen3-8B-Base-clip1lr32-lsat50-cot_cot-only_345	data/lsat-ar/test.jsonl	evaluations/test/8B-clip1lr32-lsat50-cot_s345.csv
lsat-ar	Qwen3-8B-Base-clip1lr32-lsat50-cot_cot-only_42	data/lsat-ar/dev.jsonl	evaluations/dev/8B-clip1lr32-lsat50-cot_s42.csv
lsat-ar	Qwen3-8B-Base-clip1lr32-lsat50-cot_cot-only_42	data/lsat-ar/test.jsonl	evaluations/test/8B-clip1lr32-lsat50-cot_s42.csv
lsat-ar	Qwen3-8B-Base-clip1lr32-lsat50-cotn16_cot-only_123	data/lsat-ar/dev.jsonl	evaluations/dev/8B-clip1lr32-lsat50-cotn16_s123.csv
lsat-ar	Qwen3-8B-Base-clip1lr32-lsat50-cotn16_cot-only_123	data/lsat-ar/test.jsonl	evaluations/test/8B-clip1lr32-lsat50-cotn16_s123.csv
lsat-ar	Qwen3-8B-Base-clip1lr32-lsat50-cotn16_cot-only_234	data/lsat-ar/dev.jsonl	evaluations/dev/8B-clip1lr32-lsat50-cotn16_s234.csv
lsat-ar	Qwen3-8B-Base-clip1lr32-lsat50-cotn16_cot-only_234	data/lsat-ar/test.jsonl	evaluations/test/8B-clip1lr32-lsat50-cotn16_s234.csv
lsat-ar	Qwen3-8B-Base-clip1lr32-lsat50-cotn16_cot-only_345	data/lsat-ar/dev.jsonl	evaluations/dev/8B-clip1lr32-lsat50-cotn16_s345.csv
lsat-ar	Qwen3-8B-Base-clip1lr32-lsat50-cotn16_cot-only_345	data/lsat-ar/test.jsonl	evaluations/test/8B-clip1lr32-lsat50-cotn16_s345.csv
lsat-ar	Qwen3-8B-Base-clip1lr32-lsat50-cotn16_cot-only_42	data/lsat-ar/dev.jsonl	evaluations/dev/8B-clip1lr32-lsat50-cotn16_s42.csv
lsat-ar	Qwen3-8B-Base-clip1lr32-lsat50-cotn16_cot-only_42	data/lsat-ar/test.jsonl	evaluations/test/8B-clip1lr32-lsat50-cotn16_s42.csv
lsat-ar	Qwen3-8B-Base-clip1lr32-lsat50-nbmarg_simpl-nb_123	data/lsat-ar/dev.jsonl	evaluations/dev/8B-clip1lr32-lsat50-nbmarg_s123.csv
lsat-ar	Qwen3-8B-Base-clip1lr32-lsat50-nbmarg_simpl-nb_123	data/lsat-ar/test.jsonl	evaluations/test/8B-clip1lr32-lsat50-nbmarg_s123.csv
lsat-ar	Qwen3-8B-Base-clip1lr32-lsat50-nbmarg_simpl-nb_234	data/lsat-ar/dev.jsonl	evaluations/dev/8B-clip1lr32-lsat50-nbmarg_s234.csv
lsat-ar	Qwen3-8B-Base-clip1lr32-lsat50-nbmarg_simpl-nb_234	data/lsat-ar/test.jsonl	evaluations/test/8B-clip1lr32-lsat50-nbmarg_s234.csv
lsat-ar	Qwen3-8B-Base-clip1lr32-lsat50-nbmarg_simpl-nb_345	data/lsat-ar/dev.jsonl	evaluations/dev/8B-clip1lr32-lsat50-nbmarg_s345.csv
lsat-ar	Qwen3-8B-Base-clip1lr32-lsat50-nbmarg_simpl-nb_345	data/lsat-ar/test.jsonl	evaluations/test/8B-clip1lr32-lsat50-nbmarg_s345.csv
lsat-ar	Qwen3-8B-Base-clip1lr32-lsat50-nbmarg_simpl-nb_42	data/lsat-ar/dev.jsonl	evaluations/dev/8B-clip1lr32-lsat50-nbmarg_s42.csv
lsat-ar	Qwen3-8B-Base-clip1lr32-lsat50-nbmarg_simpl-nb_42	data/lsat-ar/test.jsonl	evaluations/test/8B-clip1lr32-lsat50-nbmarg_s42.csv
race-c	Qwen3-8B-Base-clip1lr32-race50-cot_cot-only_123	data/race-c/dev.jsonl	evaluations/dev/8B-clip1lr32-race50-cot_s123.csv
race-c	Qwen3-8B-Base-clip1lr32-race50-cot_cot-only_123	data/race-c/test.jsonl	evaluations/test/8B-clip1lr32-race50-cot_s123.csv
race-c	Qwen3-8B-Base-clip1lr32-race50-cot_cot-only_234	data/race-c/dev.jsonl	evaluations/dev/8B-clip1lr32-race50-cot_s234.csv
race-c	Qwen3-8B-Base-clip1lr32-race50-cot_cot-only_234	data/race-c/test.jsonl	evaluations/test/8B-clip1lr32-race50-cot_s234.csv
race-c	Qwen3-8B-Base-clip1lr32-race50-cot_cot-only_345	data/race-c/dev.jsonl	evaluations/dev/8B-clip1lr32-race50-cot_s345.csv
race-c	Qwen3-8B-Base-clip1lr32-race50-cot_cot-only_345	data/race-c/test.jsonl	evaluations/test/8B-clip1lr32-race50-cot_s345.csv
race-c	Qwen3-8B-Base-clip1lr32-race50-cotn16_cot-only_123	data/race-c/dev.jsonl	evaluations/dev/8B-clip1lr32-race50-cotn16_s123.csv
race-c	Qwen3-8B-Base-clip1lr32-race50-cotn16_cot-only_123	data/race-c/test.jsonl	evaluations/test/8B-clip1lr32-race50-cotn16_s123.csv
race-c	Qwen3-8B-Base-clip1lr32-race50-cotn16_cot-only_234	data/race-c/dev.jsonl	evaluations/dev/8B-clip1lr32-race50-cotn16_s234.csv
race-c	Qwen3-8B-Base-clip1lr32-race50-cotn16_cot-only_234	data/race-c/test.jsonl	evaluations/test/8B-clip1lr32-race50-cotn16_s234.csv
race-c	Qwen3-8B-Base-clip1lr32-race50-cotn16_cot-only_345	data/race-c/dev.jsonl	evaluations/dev/8B-clip1lr32-race50-cotn16_s345.csv
race-c	Qwen3-8B-Base-clip1lr32-race50-cotn16_cot-only_345	data/race-c/test.jsonl	evaluations/test/8B-clip1lr32-race50-cotn16_s345.csv
race-c	Qwen3-8B-Base-clip1lr32-race50-nbmarg_simpl-nb_123	data/race-c/dev.jsonl	evaluations/dev/8B-clip1lr32-race50-nbmarg_s123.csv
race-c	Qwen3-8B-Base-clip1lr32-race50-nbmarg_simpl-nb_123	data/race-c/test.jsonl	evaluations/test/8B-clip1lr32-race50-nbmarg_s123.csv
race-c	Qwen3-8B-Base-clip1lr32-race50-nbmarg_simpl-nb_234	data/race-c/dev.jsonl	evaluations/dev/8B-clip1lr32-race50-nbmarg_s234.csv
race-c	Qwen3-8B-Base-clip1lr32-race50-nbmarg_simpl-nb_234	data/race-c/test.jsonl	evaluations/test/8B-clip1lr32-race50-nbmarg_s234.csv
race-c	Qwen3-8B-Base-clip1lr32-race50-nbmarg_simpl-nb_345	data/race-c/dev.jsonl	evaluations/dev/8B-clip1lr32-race50-nbmarg_s345.csv
race-c	Qwen3-8B-Base-clip1lr32-race50-nbmarg_simpl-nb_345	data/race-c/test.jsonl	evaluations/test/8B-clip1lr32-race50-nbmarg_s345.csv
lsat-ar	Qwen3-8B-Base-lr64-lsat50-cot_cot-only_123	data/lsat-ar/dev.jsonl	evaluations/dev/8B-lr64-lsat50-cot_s123.csv
lsat-ar	Qwen3-8B-Base-lr64-lsat50-cot_cot-only_123	data/lsat-ar/test.jsonl	evaluations/test/8B-lr64-lsat50-cot_s123.csv
lsat-ar	Qwen3-8B-Base-lr64-lsat50-cot_cot-only_234	data/lsat-ar/dev.jsonl	evaluations/dev/8B-lr64-lsat50-cot_s234.csv
lsat-ar	Qwen3-8B-Base-lr64-lsat50-cot_cot-only_234	data/lsat-ar/test.jsonl	evaluations/test/8B-lr64-lsat50-cot_s234.csv
lsat-ar	Qwen3-8B-Base-lr64-lsat50-cot_cot-only_345	data/lsat-ar/dev.jsonl	evaluations/dev/8B-lr64-lsat50-cot_s345.csv
lsat-ar	Qwen3-8B-Base-lr64-lsat50-cot_cot-only_345	data/lsat-ar/test.jsonl	evaluations/test/8B-lr64-lsat50-cot_s345.csv
lsat-ar	Qwen3-8B-Base-lr64-lsat50-cotn16_cot-only_123	data/lsat-ar/dev.jsonl	evaluations/dev/8B-lr64-lsat50-cotn16_s123.csv
lsat-ar	Qwen3-8B-Base-lr64-lsat50-cotn16_cot-only_123	data/lsat-ar/test.jsonl	evaluations/test/8B-lr64-lsat50-cotn16_s123.csv
lsat-ar	Qwen3-8B-Base-lr64-lsat50-cotn16_cot-only_234	data/lsat-ar/dev.jsonl	evaluations/dev/8B-lr64-lsat50-cotn16_s234.csv
lsat-ar	Qwen3-8B-Base-lr64-lsat50-cotn16_cot-only_234	data/lsat-ar/test.jsonl	evaluations/test/8B-lr64-lsat50-cotn16_s234.csv
lsat-ar	Qwen3-8B-Base-lr64-lsat50-cotn16_cot-only_345	data/lsat-ar/dev.jsonl	evaluations/dev/8B-lr64-lsat50-cotn16_s345.csv
lsat-ar	Qwen3-8B-Base-lr64-lsat50-cotn16_cot-only_345	data/lsat-ar/test.jsonl	evaluations/test/8B-lr64-lsat50-cotn16_s345.csv
lsat-ar	Qwen3-8B-Base-lr64-lsat50-nbmarg_simpl-nb_123	data/lsat-ar/dev.jsonl	evaluations/dev/8B-lr64-lsat50-nbmarg_s123.csv
lsat-ar	Qwen3-8B-Base-lr64-lsat50-nbmarg_simpl-nb_123	data/lsat-ar/test.jsonl	evaluations/test/8B-lr64-lsat50-nbmarg_s123.csv
lsat-ar	Qwen3-8B-Base-lr64-lsat50-nbmarg_simpl-nb_234	data/lsat-ar/dev.jsonl	evaluations/dev/8B-lr64-lsat50-nbmarg_s234.csv
lsat-ar	Qwen3-8B-Base-lr64-lsat50-nbmarg_simpl-nb_234	data/lsat-ar/test.jsonl	evaluations/test/8B-lr64-lsat50-nbmarg_s234.csv
lsat-ar	Qwen3-8B-Base-lr64-lsat50-nbmarg_simpl-nb_345	data/lsat-ar/dev.jsonl	evaluations/dev/8B-lr64-lsat50-nbmarg_s345.csv
lsat-ar	Qwen3-8B-Base-lr64-lsat50-nbmarg_simpl-nb_345	data/lsat-ar/test.jsonl	evaluations/test/8B-lr64-lsat50-nbmarg_s345.csv
race-c	Qwen3-8B-Base-lr64-race50-cot_cot-only_123	data/race-c/dev.jsonl	evaluations/dev/8B-lr64-race50-cot_s123.csv
race-c	Qwen3-8B-Base-lr64-race50-cot_cot-only_123	data/race-c/test.jsonl	evaluations/test/8B-lr64-race50-cot_s123.csv
race-c	Qwen3-8B-Base-lr64-race50-cot_cot-only_234	data/race-c/dev.jsonl	evaluations/dev/8B-lr64-race50-cot_s234.csv
race-c	Qwen3-8B-Base-lr64-race50-cot_cot-only_234	data/race-c/test.jsonl	evaluations/test/8B-lr64-race50-cot_s234.csv
race-c	Qwen3-8B-Base-lr64-race50-cot_cot-only_345	data/race-c/dev.jsonl	evaluations/dev/8B-lr64-race50-cot_s345.csv
race-c	Qwen3-8B-Base-lr64-race50-cot_cot-only_345	data/race-c/test.jsonl	evaluations/test/8B-lr64-race50-cot_s345.csv
race-c	Qwen3-8B-Base-lr64-race50-cotn16_cot-only_123	data/race-c/dev.jsonl	evaluations/dev/8B-lr64-race50-cotn16_s123.csv
race-c	Qwen3-8B-Base-lr64-race50-cotn16_cot-only_123	data/race-c/test.jsonl	evaluations/test/8B-lr64-race50-cotn16_s123.csv
race-c	Qwen3-8B-Base-lr64-race50-cotn16_cot-only_234	data/race-c/dev.jsonl	evaluations/dev/8B-lr64-race50-cotn16_s234.csv
race-c	Qwen3-8B-Base-lr64-race50-cotn16_cot-only_234	data/race-c/test.jsonl	evaluations/test/8B-lr64-race50-cotn16_s234.csv
race-c	Qwen3-8B-Base-lr64-race50-cotn16_cot-only_345	data/race-c/dev.jsonl	evaluations/dev/8B-lr64-race50-cotn16_s345.csv
race-c	Qwen3-8B-Base-lr64-race50-cotn16_cot-only_345	data/race-c/test.jsonl	evaluations/test/8B-lr64-race50-cotn16_s345.csv
race-c	Qwen3-8B-Base-lr64-race50-nbmarg_simpl-nb_123	data/race-c/dev.jsonl	evaluations/dev/8B-lr64-race50-nbmarg_s123.csv
race-c	Qwen3-8B-Base-lr64-race50-nbmarg_simpl-nb_123	data/race-c/test.jsonl	evaluations/test/8B-lr64-race50-nbmarg_s123.csv
race-c	Qwen3-8B-Base-lr64-race50-nbmarg_simpl-nb_234	data/race-c/dev.jsonl	evaluations/dev/8B-lr64-race50-nbmarg_s234.csv
race-c	Qwen3-8B-Base-lr64-race50-nbmarg_simpl-nb_234	data/race-c/test.jsonl	evaluations/test/8B-lr64-race50-nbmarg_s234.csv
race-c	Qwen3-8B-Base-lr64-race50-nbmarg_simpl-nb_345	data/race-c/dev.jsonl	evaluations/dev/8B-lr64-race50-nbmarg_s345.csv
race-c	Qwen3-8B-Base-lr64-race50-nbmarg_simpl-nb_345	data/race-c/test.jsonl	evaluations/test/8B-lr64-race50-nbmarg_s345.csv
